number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
3936,reconduire,none,v,"to renew, drive back",* je te reconduis à l'aéroport -- I'll drive you back to the airport,je te reconduis à l'aéroport,5,I'll drive you back to the airport,79,172,79 | 172
3941,bousculer,none,v,"to knock over, knock into",* je voulais bousculer les habitudes des gens -- I wanted to shake up people's habits,je voulais bousculer les habitudes des gens,7,I wanted to shake up people's habits,74,215,74 | 215
3942,ériger,none,v,"to erect, set up",* Hitler avait érigé un vieux symbole hindou -- Hitler had erected an ancient Hindu symbol,Hitler avait érigé un vieux symbole hindou,7,Hitler had erected an ancient Hindu symbol,78,177,78 | 177
3945,planifier,none,v,to plan,"* plus nous planifions longtemps d'avance, mieux c'est -- the longer ahead we plan, the better","plus nous planifions longtemps d'avance, mieux c'est",7,"the longer ahead we plan, the better",72,231,72 | 231
3959,fondre,none,v,"to melt, merge","* quel pudding exquis, il fond dans la bouche -- what exquisite pudding--it melts in the mouth","quel pudding exquis, il fond dans la bouche",8,what exquisite pudding--it melts in the mouth,73,228,73 | 228
3970,insérer,none,v,to insert,* j'insère ma carte dans la machine -- I insert my card into the machine,j'insère ma carte dans la machine,6,I insert my card into the machine,62,342,62 | 342
3981,haïr,none,v,"to detest, hate, abhor",* j'ai toujours haï la campagne -- I always hated the countryside,j'ai toujours haï la campagne,5,I always hated the countryside,57,398-n,57 | 398-n
3983,souscrire,none,v,to subscribe,* elle ne souscrit pas complètement à nos principes -- she doesn't altogether subscribe to our principles,elle ne souscrit pas complètement à nos principes,8,she doesn't altogether subscribe to our principles,63,329,63 | 329
3988,concilier,none,v,to reconcile,* j'arriverai à concilier plaisir et nécessité -- I managed to reconcile pleasure and duty,j'arriverai à concilier plaisir et nécessité,6,I managed to reconcile pleasure and duty,76,194,76 | 194
3991,sombrer,none,v,"to darken; to sink, lapse",* je sombrai dans le chaos -- I sank into chaos,je sombrai dans le chaos,5,I sank into chaos,75,199,75 | 199
3999,harceler,none,v,"to harass, plague",* la police des mœurs harcèle encore les jeunes -- the vice squad is still harassing the youth,la police des mœurs harcèle encore les jeunes,8,the vice squad is still harassing the youth,87,97,87 | 97
4006,planer,none,v,"to glide, soar",* un grand oiseau planait -- a large bird was soaring,un grand oiseau planait,4,a large bird was soaring,78,175,78 | 175
4008,dédier,none,v,to dedicate,* ce livre est dédié à ma sœur qui est décédée -- this book is dedicated to my sister who passed away,ce livre est dédié à ma sœur qui est décédée,10,this book is dedicated to my sister who passed away,75,199,75 | 199
4016,hurler,none,v,"to scream, yell","* tout le monde la cherchait, hurlait son prénom -- everyone was looking for her, yelling her name","tout le monde la cherchait, hurlait son prénom",8,"everyone was looking for her, yelling her name",63,321,63 | 321
4022,industrialiser,Verbs – differences across registers,v,to industrialize,* la France vend surtout aux principaux pays industrialisés -- France sells mostly to the principal industrialized countries,la France vend surtout aux principaux pays industrialisés,8,France sells mostly to the principal industrialized countries,67,278+n,67 | 278+n
4026,coopérer,none,v,to cooperate,* je pense qu'il va falloir coopérer -- I think we will have to cooperate,je pense qu'il va falloir coopérer,6,I think we will have to cooperate,70,249,70 | 249
4034,modérer,Verbs – differences across registers,v,"to restrain, moderate, reduce","* malheureusement la prudence ne modérait pas toujours les élans de son coeur -- sadly, prudence didn't always restrain the outbursts of her heart",malheureusement la prudence ne modérait pas toujours les élans de son coeur,12,"sadly, prudence didn't always restrain the outbursts of her heart",58,380+n -s,58 | 380+n -s
4043,tâcher,none,v,to endeavor,* tâchez donc à faire plus simple -- so try to simplify,tâchez donc à faire plus simple,6,so try to simplify,72,224,72 | 224
4058,léguer,none,v,"to bequeath, hand down, pass on",* il aurait dû me léguer la maison tout entière -- he should have bequeathed me the whole house,il aurait dû me léguer la maison tout entière,9,he should have bequeathed me the whole house,87,95,87 | 95
4059,prélever,none,v,"to impose, levy, withdraw, remove",* l'argent est prélevé sur les chèques toutes les semaines -- money is debited against the checks every week,l'argent est prélevé sur les chèques toutes les semaines,9,money is debited against the checks every week,70,241,70 | 241
4060,noyer,none,"nm,v","walnut; to drown, flood, blur, water down","* tous trois ont péri noyés, prisonniers du véhicule -- all three of them drowned, trapped in the vehicle","tous trois ont péri noyés, prisonniers du véhicule",8,"all three of them drowned, trapped in the vehicle",68,268,68 | 268
4062,détecter,Verbs – differences across registers,v,to detect,* les fuites sont difficiles à détecter -- leaks are difficult to detect,les fuites sont difficiles à détecter,6,leaks are difficult to detect,56,403-l +n -s,56 | 403-l +n -s
4063,capter,none,v,"to pick up, capture, tap",* puis ses yeux captèrent un mouvement -- then her eyes caught a motion,puis ses yeux captèrent un mouvement,6,then her eyes caught a motion,77,179,77 | 179
4067,voiler,none,v,to veil,* les femmes doivent se voiler -- women must wear a veil,les femmes doivent se voiler,5,women must wear a veil,69,251,69 | 251
4070,envoler,none,v,"to fly away, fly off, take off","* son âme s'envolait, portée par les anges -- his soul flew away, carried by the angels","son âme s'envolait, portée par les anges",7,"his soul flew away, carried by the angels",69,252,69 | 252
4072,activer,Verbs – differences across registers,v,"to activate, speed up, stoke, get moving",* il faut activer votre réseau -- you have to activate your network,il faut activer votre réseau,5,you have to activate your network,63,313,63 | 313
4076,naviguer,none,v,"to navigate, sail",* il naviguait sur Internet en quête de sujets scientifiques -- he surfed the Internet looking for science topics,il naviguait sur Internet en quête de sujets scientifiques,9,he surfed the Internet looking for science topics,84,114,84 | 114
4079,alerter,none,v,"to alert, inform, warn",* il ne faudrait pas alerter la population -- we shouldn't alert the population,il ne faudrait pas alerter la population,7,we shouldn't alert the population,75,191,75 | 191
4099,émerger,none,v,"to emerge, rise up, come out",* cette façon de penser émerge presque partout -- this kind of thinking is emerging almost everywhere,cette façon de penser émerge presque partout,7,this kind of thinking is emerging almost everywhere,66,277,66 | 277
4100,instruire,none,v,"to teach, educate, inform",* ils sauront l'instruire sur leurs anciennes pratiques -- they know how to teach him their ancient practices,ils sauront l'instruire sur leurs anciennes pratiques,7,they know how to teach him their ancient practices,68,264,68 | 264
4104,déguiser,none,v,to disguise,* je me déguise en quelqu'un d'autre -- I'm disguised as somebody else,je me déguise en quelqu'un d'autre,6,I'm disguised as somebody else,75,191,75 | 191
4109,soustraire,none,v,"to substract, remove, shield, escape from",* nul homme ne peut se soustraire au terme de sa vie -- no man can escape from the endpoint of his life,nul homme ne peut se soustraire au terme de sa vie,11,no man can escape from the endpoint of his life,73,206,73 | 206
4115,téléviser,none,v,to televise,* la concurrence des journaux télévisés est indéniable -- competition among TV newscasts is undeniable,la concurrence des journaux télévisés est indéniable,7,competition among TV newscasts is undeniable,68,256,68 | 256
4116,consolider,Verbs – differences across registers,v,"to strengthen, reinforce",* la société consolide sa position en matière de propriété intellectuelle -- the company is solidifying its position on intellectual property,la société consolide sa position en matière de propriété intellectuelle,10,the company is solidifying its position on intellectual property,62,318,62 | 318
4121,coder,Verbs – differences across registers,v,"to code, encode",* chaque langue code une culture déterminée -- each language encodes a particular culture,chaque langue code une culture déterminée,6,each language encodes a particular culture,49,483-l +n -s,49 | 483-l +n -s
4139,découper,none,v,"to carve, cut,",* je ne découpe pas les articles -- I don't cut out articles,je ne découpe pas les articles,6,I don't cut out articles,74,194,74 | 194
4142,dégrader,none,v,"to degrade, debase, damage, erode",* la situation se dégrade depuis 1984 -- the situation has been worsening since 1984,la situation se dégrade depuis 1984,6,the situation has been worsening since 1984,73,203,73 | 203
4155,inverser,none,v,"to reverse, invert",* l'infirmière s'est trompée. elle a tout inversé -- the nurse was wrong. she got everything backwards,l'infirmière s'est trompée. elle a tout inversé,7,the nurse was wrong. she got everything backwards,74,196,74 | 196
4160,stabiliser,none,v,to stabilize,* stabilisez vos déflecteurs arrière -- tighten your rear deflectors,stabilisez vos déflecteurs arrière,4,tighten your rear deflectors,72,212,72 | 212
4162,centrer,none,v,to center,* je centrerai mon intervention sur quatre points précis -- I will center my talk on four specific points,je centrerai mon intervention sur quatre points précis,8,I will center my talk on four specific points,74,198,74 | 198
4166,corrompre,none,v,"to corrupt, bribe",* le régime actuel me semble absolument corrompu -- the current regime seems absolutely corrupt to me,le régime actuel me semble absolument corrompu,7,the current regime seems absolutely corrupt to me,77,169,77 | 169
4169,couronner,none,v,"to crown, award",* ces rencontres ont vraiment été couronnées de succès -- these meetings were crowned with success,ces rencontres ont vraiment été couronnées de succès,8,these meetings were crowned with success,76,174,76 | 174
4170,relire,none,v,"to reread, proofread","* il relisait, corrigeait et reprenait le travail du jour -- he reread, corrected, and reviewed the day's work","il relisait, corrigeait et reprenait le travail du jour",9,"he reread, corrected, and reviewed the day's work",63,303-n,63 | 303-n
4171,perpétuer,none,v,"to perpetuate, carry on",* ces traditions se perpétuent au Moyen Âge -- these traditions continue through in the Middle Ages,ces traditions se perpétuent au Moyen Âge,7,these traditions continue through in the Middle Ages,76,176,76 | 176
4177,omettre,none,v,"to leave out, miss out, omit",* je n'y omettrai rien -- I won't leave anything out,je n'y omettrai rien,4,I won't leave anything out,80,147,80 | 147
4184,massacrer,none,v,"to slaughter, massacre",* ils massacraient des indigènes -- they massacred some natives,ils massacraient des indigènes,4,they massacred some natives,73,203,73 | 203
4187,attarder,none,v,to linger,* je m'attardais longtemps à ma fenêtre -- I lingered a long while at my window,je m'attardais longtemps à ma fenêtre,6,I lingered a long while at my window,73,201,73 | 201
4188,englober,none,v,"to include, encompass, incorporate",* mon goût englobe les escargots et les huîtres -- my tastes incorporate escargots and oysters,mon goût englobe les escargots et les huîtres,8,my tastes incorporate escargots and oysters,76,179,76 | 179
4189,grossir,none,v,to get larger,* son ventre grossissait -- her stomach got larger,son ventre grossissait,3,her stomach got larger,82,130,82 | 130
4198,ratifier,none,v,to ratify,* le texte doit désormais être ratifié -- the text must henceforth be ratified,le texte doit désormais être ratifié,6,the text must henceforth be ratified,64,283,64 | 283
4202,aviser,none,v,"to notice, advise",* tu aurais dû nous en aviser -- you should have told us about it,tu aurais dû nous en aviser,6,you should have told us about it,72,207,72 | 207
4205,parier,Verbs – differences across registers,v,to bet,* j'espère que tu n'as pas parié beaucoup -- I hope you didn't bet a lot,j'espère que tu n'as pas parié beaucoup,7,I hope you didn't bet a lot,58,351+s,58 | 351+s
4211,sanctionner,none,v,"to sanction, punish, approve",* la décision a été sanctionnée par le secrétaire général des Nations Unies -- the decision was endorsed by the Secretary General of the United Nations,la décision a été sanctionnée par le secrétaire général des Nations Unies,12,the decision was endorsed by the Secretary General of the United Nations,70,225,70 | 225
4213,détendre,none,v,"to release, slacken, loosen, relax","* entrez, détendez-vous. prenez un verre de champagne -- come in, relax. have a glass of champagne","entrez, détendez-vous. prenez un verre de champagne",7,"come in, relax. have a glass of champagne",65,280,65 | 280
4217,défavoriser,none,v,to put at a disadvantage,* il avait à cœur le sort des défavorisés -- he dwelled on the lot of the underprivileged,il avait à cœur le sort des défavorisés,8,he dwelled on the lot of the underprivileged,73,204,73 | 204
4223,pêcher,none,"nm,v","to fish, go fishing; peach tree",* on pêchera des tonnes de crevettes! -- we'll go fishing and catch tons of shrimps!,on pêchera des tonnes de crevettes!,6,we'll go fishing and catch tons of shrimps!,74,193,74 | 193
4225,trembler,Verbs – differences across registers,v,"to shiver, tremble, shake, flicker","* il sourit toujours, ses joues tremblent -- he always smiles, cheeks trembling","il sourit toujours, ses joues tremblent",6,"he always smiles, cheeks trembling",56,373+l -n -s,56 | 373+l -n -s
4227,civiliser,none,v,to civilze,* ce sont des nations civilisées -- these are civilized nations,ce sont des nations civilisées,5,these are civilized nations,80,139,80 | 139
4232,octroyer,none,v,"to grant, bestow",* on continue à octroyer des brevets pour des séquences -- we continue to grant patents for sequences,on continue à octroyer des brevets pour des séquences,9,we continue to grant patents for sequences,67,254,67 | 254
4241,contacter,none,v,"to contact, get in touch with",* comment puis-je vous contacter? -- how can I contact you?,comment puis-je vous contacter?,4,how can I contact you?,63,292,63 | 292
4245,chier,Verbs – differences across registers,v,"to sh*t, piss off, get pissed off",* elle pissait et chiait partout -- she pissed and crapped everywhere,elle pissait et chiait partout,5,she pissed and crapped everywhere,56,363-n +s,56 | 363-n +s
4256,replier,none,v,"to fold, roll up, fold up, withdraw",* je repliai la lettre -- I folded up the letter,je repliai la lettre,4,I folded up the letter,73,196,73 | 196
4261,avaler,none,v,to swallow,* il a avalé un peu trop d'eau -- he swallowed a little too much water,il a avalé un peu trop d'eau,7,he swallowed a little too much water,62,302,62 | 302
4270,mépriser,Verbs – differences across registers,v,"to scorn, look down, spurn, disdain",* il méprise l'art et les musées -- he disdains art and museums,il méprise l'art et les musées,6,he disdains art and museums,60,315+l,60 | 315+l
4280,chiffrer,none,v,"to put a figure to, assess, quantify, number",* tout ça est chiffré à chaque fois par les ministères -- all of this is quantified each time by the ministers,tout ça est chiffré à chaque fois par les ministères,10,all of this is quantified each time by the ministers,75,178,75 | 178
4292,mordre,none,v,"to bite, overlap into",* on allait le tuer pour avoir mordu un garde -- it was going to be killed for having bitten a guard,on allait le tuer pour avoir mordu un garde,9,it was going to be killed for having bitten a guard,60,316-n,60 | 316-n
4313,ébranler,none,v,"to shake, rattle",* le train s'ébranla de nouveau -- the train shook once more,le train s'ébranla de nouveau,5,the train shook once more,72,203,72 | 203
4315,anéantir,none,v,"to annihilate, wipe out, ruin, vanish",* vous êtes venus ici pour m'anéantir -- you came here to annihilate me,vous êtes venus ici pour m'anéantir,6,you came here to annihilate me,73,196,73 | 196
4319,économiser,none,v,"to save, save on, conserve",* cela permettrait d'économiser beaucoup d'argent -- that would help save lots of money,cela permettrait d'économiser beaucoup d'argent,5,that would help save lots of money,71,212,71 | 212
4320,tisser,none,v,to weave,* elle tisse des sacs en soie -- she weaves silk pouches,elle tisse des sacs en soie,6,she weaves silk pouches,80,136,80 | 136
4329,bombarder,none,v,to bomb,* l'aviation gouvernementale bombarde deux villes contrôlées par les rebelles -- the government air forces are bombing two cities controlled by the rebels,l'aviation gouvernementale bombarde deux villes contrôlées par les rebelles,9,the government air forces are bombing two cities controlled by the rebels,69,228,69 | 228
4330,éveiller,Verbs – differences across registers,v,"to arouse, stimulate, awaken","* la nuit, je restais éveillée dans mon lit -- during the night I remained awake in my bed","la nuit, je restais éveillée dans mon lit",8,during the night I remained awake in my bed,63,278+l,63 | 278+l
4343,symboliser,none,v,to symbolize,* le papillon symbolisait l'âme -- the butterfly was symbolic of the soul,le papillon symbolisait l'âme,4,the butterfly was symbolic of the soul,78,147,78 | 147
4344,substituer,none,v,to substitute,* les insultes ne sauraient se substituer -- the insults can't be smoothed over,les insultes ne sauraient se substituer,6,the insults can't be smoothed over,69,220,69 | 220
4347,chuter,Verbs – differences across registers,v,to fall,* la tempête m'a fait chuter -- the storm made me fall,la tempête m'a fait chuter,5,the storm made me fall,65,263+n,65 | 263+n
4349,basculer,none,v,"to topple, fall over, knock off",* je crus que la terre avait basculé sous mes pieds -- I thought the earth moved under my feet,je crus que la terre avait basculé sous mes pieds,10,I thought the earth moved under my feet,75,169,75 | 169
4354,alourdir,none,v,"to weigh down, make heavy",* je sens mes doigts s'alourdir -- I feel my fingers getting heavier,je sens mes doigts s'alourdir,5,I feel my fingers getting heavier,76,161,76 | 161
4356,sévir,none,v,"to act ruthlessly, be rife",* la violence qui sévit dans ce pays nous inquiète aussi beaucoup -- the violence that is tearing this country apart also troubles us greatly,la violence qui sévit dans ce pays nous inquiète aussi beaucoup,11,the violence that is tearing this country apart also troubles us greatly,77,156,77 | 156
4358,piéger,Verbs – differences across registers,v,"to trap, booby-trap",* il a été hyper facile à piéger -- it was super-easy to trap him,il a été hyper facile à piéger,7,it was super-easy to trap him,59,314,59 | 314
4360,pendre,Verbs – differences across registers,v,to hang down,* ses immenses cheveux blonds pendaient jusqu' à terre -- her extremely thick blond hair hung right down to the ground,ses immenses cheveux blonds pendaient jusqu' à terre,8,her extremely thick blond hair hung right down to the ground,59,318+l,59 | 318+l
4368,incliner,Verbs – differences across registers,v,"to tilt, tend towards",* incline-toi devant moi -- bow before me,incline-toi devant moi,3,bow before me,63,277+l -s,63 | 277+l -s
4370,révolter,Verbs – differences across registers,v,"to revolt, rebel, outrage","* ils se révolteront avec colère, une colère implacable -- they will rebel with anger, an implacable anger","ils se révolteront avec colère, une colère implacable",8,"they will rebel with anger, an implacable anger",58,321+l -s,58 | 321+l -s
4378,bannir,none,v,"to banish, ban",* la religion est bannie de chez nous -- religion is banished from our house,la religion est bannie de chez nous,7,religion is banished from our house,84,103,84 | 103
4382,miser,none,v,"to bet, stake",* si vous allez miser pour moi...alors on sera quittes -- if you're going to bet for me...then we'll be even,si vous allez miser pour moi...alors on sera quittes,9,if you're going to bet for me...then we'll be even,76,158,76 | 158
4386,déformer,none,v,"to bend, distort, deform",* ils ont déformé les faits -- they have distorted the facts,ils ont déformé les faits,5,they have distorted the facts,76,158,76 | 158
4390,parer,none,v,"to adorn, put on; to ward off, parry",* parez les équipements de sauvetage -- put on the lifesaving equipment,parez les équipements de sauvetage,5,put on the lifesaving equipment,68,228,68 | 228
4392,handicaper,none,v,to handicap,* la croissance mondiale risque d'handicaper leurs exportations -- worldwide growth threatens to handicap their exports,la croissance mondiale risque d'handicaper leurs exportations,7,worldwide growth threatens to handicap their exports,74,174,74 | 174
4393,filmer,Verbs – differences across registers,v,"to film, shoot",* c'était filmé pour la télé -- it was filmed for TV,c'était filmé pour la télé,5,it was filmed for TV,60,297+s,60 | 297+s
4397,imputer,none,v,"to impute to, attribute to",* il est facile d'imputer aux autres sa propre mauvaise volonté -- it's easy to blame others for one's own ill will,il est facile d'imputer aux autres sa propre mauvaise volonté,10,it's easy to blame others for one's own ill will,78,143,78 | 143
4398,plaisanter,none,v,to joke,"* du calme, je plaisante -- take it easy, I'm joking","du calme, je plaisante",4,"take it easy, I'm joking",60,299,60 | 299
4400,desservir,none,v,"to clear, go against, harm, serve",* nous ne desservons pas adéquatement les auditeurs -- we don't adequately serve our listening audience,nous ne desservons pas adéquatement les auditeurs,7,we don't adequately serve our listening audience,65,257,65 | 257
4405,ôter,Verbs – differences across registers,v,"to remove, take away, take off, take out",* j'ôtai donc ma veste et mes chaussures -- so I removed my jacket and my shoes,j'ôtai donc ma veste et mes chaussures,7,so I removed my jacket and my shoes,58,316+l,58 | 316+l
4412,purger,none,v,"to purge, bleed, drain",* ça va purger son système en une nuit -- this will purge his system in one night,ça va purger son système en une nuit,8,this will purge his system in one night,66,239,66 | 239
4413,fâcher,none,v,"to anger, make angry, get angry",* il est sûrement fâché contre moi -- he's surely upset with me,il est sûrement fâché contre moi,6,he's surely upset with me,64,262-n,64 | 262-n
4414,repasser,none,v,"to cross again, retake, show again, iron",* si je te dérange je peux repasser -- if I'm disturbing you I can come back another time,si je te dérange je peux repasser,7,if I'm disturbing you I can come back another time,69,218,69 | 218
4425,dissoudre,none,v,"to dissolve, disband, break up",* je fis dissoudre dans le lait une poudre somnifère -- I dissolved some sleeping powder in the milk,je fis dissoudre dans le lait une poudre somnifère,9,I dissolved some sleeping powder in the milk,76,161,76 | 161
4434,relâcher,none,v,"to loosen, release, let go",* le plus âgé a depuis été relâché -- the oldest one has since been let go,le plus âgé a depuis été relâché,7,the oldest one has since been let go,68,222,68 | 222
4441,goûter,none,"nm,v","to taste, snack",* je goûtai à la confiture -- I tasted the jam,je goûtai à la confiture,5,I tasted the jam,60,294-n,60 | 294-n
4442,renier,none,v,"to disown, repudiate, go back on","* tu renies ton passé, notre amour, TA fille -- you're disowning your past, our love, YOUR daughter","tu renies ton passé, notre amour, TA fille",8,"you're disowning your past, our love, YOUR daughter",73,184,73 | 184
4448,entraver,none,v,"to hinder, hamper, get in the way of",* son pantalon entravait la liberté de ses mouvements -- his trousers hampered his freedom of movement,son pantalon entravait la liberté de ses mouvements,8,his trousers hampered his freedom of movement,72,187,72 | 187
4449,sous-estimer,none,v,to underestimate,* ne sous-estimez pas votre charme -- don't underestimate your charm,ne sous-estimez pas votre charme,5,don't underestimate your charm,75,165,75 | 165
4465,véhiculer,none,v,"to transport, convey","* je peux véhiculer ça sans aucun problème -- I can deliver this by vehicle, no problem",je peux véhiculer ça sans aucun problème,7,"I can deliver this by vehicle, no problem",70,207,70 | 207
4466,répliquer,none,v,to reply,* l'orateur répliqua que c'était presque fait -- the speaker responded that it was almost done,l'orateur répliqua que c'était presque fait,6,the speaker responded that it was almost done,75,167,75 | 167
4469,advenir,none,v,"to happen that, happen to",* on ignore ce qu'il est advenu de lui -- we have no idea what has become of him,on ignore ce qu'il est advenu de lui,8,we have no idea what has become of him,72,188,72 | 188
4470,immigrer,none,v,to immigrate,* mes grands-parents ont immigré au Canada -- my grandparents immigrated to Canada,mes grands-parents ont immigré au Canada,6,my grandparents immigrated to Canada,62,274,62 | 274
4488,contrarier,none,v,"to annoy, bother, thwart",* je les soupçonnais de vouloir me contrarier -- I suspected them of wanting to hassle me,je les soupçonnais de vouloir me contrarier,7,I suspected them of wanting to hassle me,69,212,69 | 212
4489,nouer,none,v,"to knot, tie","* l'estomac noué, j'oubliais la compétition -- my stomach in knots, I forgot the competition","l'estomac noué, j'oubliais la compétition",5,"my stomach in knots, I forgot the competition",66,235,66 | 235
4492,improviser,none,v,to improvise,* je suis doué pour improviser -- I'm gifted at improvisation,je suis doué pour improviser,5,I'm gifted at improvisation,74,171,74 | 171
4503,initier,none,v,"to initiate, introduce",* j'ai commencé à m'initier à la Bible -- I started to become familiar with the Bible,j'ai commencé à m'initier à la Bible,7,I started to become familiar with the Bible,73,180,73 | 180
4509,dissiper,none,v,"to dispel, disperse, clear away",* le soleil avait dissipé les nuages -- the sun dispersed the clouds,le soleil avait dissipé les nuages,6,the sun dispersed the clouds,66,235+l,66 | 235+l
4511,liquider,none,v,"to liquidate, sell off, clear",* sommes-nous en train de dissiper nos actifs les plus précieux? -- are we liquidating our most precious assets?,sommes-nous en train de dissiper nos actifs les plus précieux?,10,are we liquidating our most precious assets?,73,180,73 | 180
4517,entrevoir,none,v,"to make out, catch a glimpse of, foresee","* pour l'avenir, elle entrevoit des débouchés intéressants -- for the future, she anticipates interesting opportunities","pour l'avenir, elle entrevoit des débouchés intéressants",7,"for the future, she anticipates interesting opportunities",67,226+l,67 | 226+l
4518,stipuler,none,v,"to state, stipulate, specify",* les voeux ne stipulent pas le bébé -- the vows don't stipulate the baby,les voeux ne stipulent pas le bébé,7,the vows don't stipulate the baby,69,211-l,69 | 211-l
4519,remédier,Verbs – differences across registers,v,"to cure, remedy, put right","* pour remédier à cette affaire, il faut du courage -- to resolve this matter, courage will be necessary","pour remédier à cette affaire, il faut du courage",9,"to resolve this matter, courage will be necessary",63,260+s,63 | 260+s
4520,flotter,Verbs – differences across registers,v,"to float, hang, stream",* j'étais équipée pour flotter par-dessus les nuages -- I was outfitted to float above the clouds,j'étais équipée pour flotter par-dessus les nuages,7,I was outfitted to float above the clouds,64,251+l,64 | 251+l
4528,éclaircir,none,v,"to brighten up, clear up",* le temps éclaircira ce mystère -- time will clear up this mystery,le temps éclaircira ce mystère,5,time will clear up this mystery,77,143,77 | 143
4532,bosser,Verbs – differences across registers,v,"to work, bash on",* j'avais bossé dessus toute la nuit -- I had been working on it all night,j'avais bossé dessus toute la nuit,6,I had been working on it all night,52,369-n +s,52 | 369-n +s
4533,articuler,none,v,to articulate,* il parlait lentement et articulait avec soin -- he spoke slowly and articulated carefully,il parlait lentement et articulait avec soin,7,he spoke slowly and articulated carefully,72,179,72 | 179
4537,amplifier,none,v,"to amplify, magnify, expand",* amplifiez le son -- amplify the sound,amplifiez le son,3,amplify the sound,73,174,73 | 174
4546,restituer,none,v,"to return, restore, refund","* en cas de rupture, il ne restituera rien -- in case of breach of contract, he will not refund anything","en cas de rupture, il ne restituera rien",8,"in case of breach of contract, he will not refund anything",79,129,79 | 129
4548,balancer,none,v,"to swing, sway",* cela plie terriblement et se balance à la moindre brise -- this folds terribly and sways with the slightest breeze,cela plie terriblement et se balance à la moindre brise,10,this folds terribly and sways with the slightest breeze,58,297-n,58 | 297-n
4565,appréhender,none,v,"to dread, apprehend","* 15.000 clandestins ont été appréhendés -- 15,000 illegal immigrants were apprehended",15.000 clandestins ont été appréhendés,5,"15,000 illegal immigrants were apprehended",77,139,77 | 139
4575,borner,none,v,"to limit, confine",* nous nous bornons à faire notre travail -- we confine ourselves to doing our work,nous nous bornons à faire notre travail,7,we confine ourselves to doing our work,68,208-s,68 | 208-s
4576,triompher,none,v,"to triumph, beat",* la démocratie finit toujours par triompher -- democracy always triumphs,la démocratie finit toujours par triompher,6,democracy always triumphs,65,233+l -s,65 | 233+l -s
4577,concrétiser,none,v,to materialise,* j'espère vraiment concrétiser ce rêve un jour! -- I really hope to realize this dream one day!,j'espère vraiment concrétiser ce rêve un jour!,7,I really hope to realize this dream one day!,71,183,71 | 183
4580,dérober,none,v,"to steal, hide",* on leur déroba leurs valises -- their luggage was stolen,on leur déroba leurs valises,5,their luggage was stolen,71,184,71 | 184
4586,pleuvoir,none,v,to rain,* il trouve qu'il pleut tous les jours -- he finds that it rains every day,il trouve qu'il pleut tous les jours,7,he finds that it rains every day,67,216,67 | 216
4587,déplaire,none,v,"to displease, be unhappy",* tout ce qui est superflu déplaît à Dieu et à la nature -- anything superfluous displeases God and nature,tout ce qui est superflu déplaît à Dieu et à la nature,12,anything superfluous displeases God and nature,70,190,70 | 190
4593,diversifier,none,v,"to vary, diversify",* on a un pays très diversifié -- we have a very diversified country,on a un pays très diversifié,6,we have a very diversified country,67,219,67 | 219
4597,pénaliser,none,v,"to penalize, punish",* on est en train de pénaliser nos travailleurs -- we're punishing our workers,on est en train de pénaliser nos travailleurs,8,we're punishing our workers,64,238-l,64 | 238-l
4604,envelopper,Verbs – differences across registers,v,"to wrap, surround, veil",* donne-moi quelque chose pour envelopper le petit -- give me something to wrap the infant in,donne-moi quelque chose pour envelopper le petit,7,give me something to wrap the infant in,63,252+l -s,63 | 252+l -s
4608,baigner,none,v,"to bathe, wash, get a bath, go for a swim","* je me baignai avec Anne, elle nageait doucement -- I swam with Anne; she was gently swimming","je me baignai avec Anne, elle nageait doucement",8,I swam with Anne; she was gently swimming,67,214,67 | 214
4611,déménager,Verbs – differences across registers,v,to move,* on a déménagé dans un petit local -- we moved into a little nook,on a déménagé dans un petit local,7,we moved into a little nook,74,157,74 | 157
4613,photographier,none,v,to photograph,* allons nous faire photographier aux îles -- let's go get photographed in the islands,allons nous faire photographier aux îles,6,let's go get photographed in the islands,77,141,77 | 141
4615,moderniser,none,v,to modernize,* nous devons simplement moderniser ce système -- we must simply modernize the system,nous devons simplement moderniser ce système,6,we must simply modernize the system,70,194,70 | 194
4617,incomber,Verbs – differences across registers,v,to be incumbent upon,* ce rôle leur incombe maintenant -- this role falls to them now,ce rôle leur incombe maintenant,5,this role falls to them now,62,254+s,62 | 254+s
4619,équivaloir,none,v,"to be equivalent, amount to",* cela équivaut à une taxe sur les malades -- this amounts to a tax on sick people,cela équivaut à une taxe sur les malades,8,this amounts to a tax on sick people,67,211,67 | 211
4620,différencier,none,v,to differentiate,* je sais différencier un compliment d'une flatterie -- I know the difference between a compliment and flattery,je sais différencier un compliment d'une flatterie,7,I know the difference between a compliment and flattery,72,175,72 | 175
4623,gâcher,none,v,"to waste, spoil",* je ne voulais pas gâcher votre fête -- I didn't want to ruin your party,je ne voulais pas gâcher votre fête,7,I didn't want to ruin your party,67,210,67 | 210
4627,relater,none,v,"to relate, recount",* ils m'ont relaté des histoires cauchemardesques -- they recounted nightmarish stories,ils m'ont relaté des histoires cauchemardesques,6,they recounted nightmarish stories,78,130,78 | 130
4631,rayer,none,v,"to scratch, streak, stripe; to erase, strike out",* tu portes une chemise rayée et une cravate rayée -- you're wearing a striped shirt and a striped necktie,tu portes une chemise rayée et une cravate rayée,9,you're wearing a striped shirt and a striped necktie,77,136,77 | 136
