number,french_lemma,thematic,pos,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency,gender,lemma_article,plural_form,plural_type
3577,trajet,none,nm,"journey, route",旅程；路线,"* durant le trajet, nous avons été peu bavards -- during the trip, we did very little talking","durant le trajet, nous avons été peu bavards",8,"during the trip, we did very little talking",52,576+n -s,52 | 576+n -s,m,le,trajets,regular -s
3581,tueur,none,nm,"killer, hit man",killer；hit男人；人,"* oh vous savez, un tueur est rarement drôle -- oh, you know, a killer is rarely funny","oh vous savez, un tueur est rarement drôle",8,"oh, you know, a killer is rarely funny",66,363,66 | 363,m,le,tueurs,regular -s
3582,tournoi,Sports,nm,tournament,tournament,* j'ai gagné ce tournoi -- I won the tournament,j'ai gagné ce tournoi,4,I won the tournament,48,640-l +n,48 | 640-l +n,m,le,tournois,regular -s
3583,cimetière,none,nm,"cemetery, graveyard",cemetery；graveyard,"* dans un cimetière, la mort est supportable -- in a cemetery, death is bearable","dans un cimetière, la mort est supportable",7,"in a cemetery, death is bearable",67,342,67 | 342,m,le,cimetières,regular -s
3584,douane,none,nf,"customs, duty",海关；职责,* nos agents de douane ne sont pas équipés -- our customs agents are not equipped,nos agents de douane ne sont pas équipés,8,our customs agents are not equipped,65,379,65 | 379,f,la,douanes,regular -s
3588,complicité,none,nf,complicity,complicity,* il y a une complicité d'instinct entre elle et moi -- there's an instinctive collusion between her and me,il y a une complicité d'instinct entre elle et moi,10,there's an instinctive collusion between her and me,72,288,72 | 288,f,la,complicités,regular -s
3590,flamme,none,nf,"flame, fire, fervor, brilliance",flame；火；fervor；brilliance,* ils ont dû voir les flammes -- they must have seen the flames,ils ont dû voir les flammes,6,they must have seen the flames,66,355,66 | 355,f,la,flammes,regular -s
3592,dix-huit,none,"det,nmi",eighteen,eighteen,* j'ai une fille de dix-huit ans -- I have an eighteen-year-old daughter,j'ai une fille de dix-huit ans,6,I have an eighteen-year-old daughter,62,417,62 | 417,m,le,dix-huit,number noun / usually invariable
3593,nouveauté,none,nf,"novelty, new release",novelty；新的发布,* l'émission a perdu son parfum de nouveauté -- the broadcast lost its new feel,l'émission a perdu son parfum de nouveauté,7,the broadcast lost its new feel,68,331,68 | 331,f,la,nouveautés,regular -s
3600,renforcement,none,nm,"reinforcement, strengthening",reinforcement；strengthening,* on peut se féliciter du renforcement des mesures pour la formation -- we can be proud of strengthening the measures for training,on peut se féliciter du renforcement des mesures pour la formation,11,we can be proud of strengthening the measures for training,64,377-l,64 | 377-l,m,le,renforcements,regular -s
3601,ange,none,nm,angel,angel,* est-ce qu'on peut faire un ange d'un démon? -- can you turn a devil into an angel?,est-ce qu'on peut faire un ange d'un démon?,8,can you turn a devil into an angel?,59,452-n,59 | 452-n,m,l’,anges,regular -s
3604,certificat,none,nm,certificate,证书,* elle avait raté de justesse son certificat d'études supérieures -- she barely failed her higher- education certificate,elle avait raté de justesse son certificat d'études supérieures,9,she barely failed her higher- education certificate,83,162,83 | 162,m,le,certificats,regular -s
3606,pénurie,none,nf,shortage,shortage,* il n'y a pas de pénurie d'uranium au niveau mondial -- there's no world shortage of uranium,il n'y a pas de pénurie d'uranium au niveau mondial,10,there's no world shortage of uranium,76,237,76 | 237,f,la,pénuries,regular -s
3607,tirage,none,nm,"drawing, circulation, run",绘图；画；循环；流通；run,* vous finirez par présenter le tirage du loto -- you will end by presenting the lottery drawing,vous finirez par présenter le tirage du loto,8,you will end by presenting the lottery drawing,74,261,74 | 261,m,le,tirages,regular -s
3608,perception,none,nf,"perception, collection",perception；收藏；收集,* ça ne correspond pas à ma perception de la ville -- that doesn't fit my impression of the city,ça ne correspond pas à ma perception de la ville,10,that doesn't fit my impression of the city,65,370,65 | 370,f,la,perceptions,regular -s
3610,planche,none,nf,"plank, board",plank；木板；委员会,* il a cloué la planche sur la porte -- he nailed the plank onto the door,il a cloué la planche sur la porte,8,he nailed the plank onto the door,72,280,72 | 280,f,la,planches,regular -s
3611,crédibilité,none,nf,credibility,credibility,* la crédibilité de tous les états financiers est compromisé -- the credibility of our financial state is compromised,la crédibilité de tous les états financiers est compromisé,9,the credibility of our financial state is compromised,70,305-l,70 | 305-l,f,la,crédibilités,regular -s
3612,fiction,none,nf,fiction,小说；虚构,* ce livre est bien une fiction -- this book is truly a piece of fiction,ce livre est bien une fiction,6,this book is truly a piece of fiction,54,522+s,54 | 522+s,f,la,fictions,regular -s
3614,boisson,none,nf,"drink, beverage",drink；beverage,* le thé représente la deuxième boisson consommée dans le monde -- tea is the second-most consumed drink in the world,le thé représente la deuxième boisson consommée dans le monde,10,tea is the second-most consumed drink in the world,77,222,77 | 222,f,la,boissons,regular -s
3615,élaboration,none,nf,"working-out, development",制定；推敲；发展,* vous allez demander l'élaboration d'un dossier -- you're going to ask that a file be put together,vous allez demander l'élaboration d'un dossier,6,you're going to ask that a file be put together,65,369,65 | 369,f,l’,élaborations,regular -s
3616,habitation,none,nf,"residence, home, dwelling, housing",住所；居住；家；dwelling；住房,* environ 200 habitations ont été détruites -- about 200 dwellings were destroyed,environ 200 habitations ont été détruites,6,about 200 dwellings were destroyed,67,346,67 | 346,f,l’,habitations,regular -s
3619,imposition,none,nf,taxation,taxation,* il veut un taux d'imposition uniforme -- he wants a uniform tax rate,il veut un taux d'imposition uniforme,6,he wants a uniform tax rate,56,496-l +s,56 | 496-l +s,f,l’,impositions,regular -s
3621,ajustement,none,nm,adjustment,调整,* l'ajustement reste aussi insuffisant -- the adjustment is still inadequate,l'ajustement reste aussi insuffisant,4,the adjustment is still inadequate,68,328,68 | 328,m,l’,ajustements,regular -s
3622,princesse,none,nf,princess,princess,* une princesse ne peut pas embrasser un crapaud? -- a princess can't kiss a toad?,une princesse ne peut pas embrasser un crapaud?,8,a princess can't kiss a toad?,65,365,65 | 365,f,la,princesses,regular -s
3624,facilité,none,nf,"easiness, ease, aptitude",easiness；ease；aptitude,* il lit avec facilité -- he reads easily,il lit avec facilité,4,he reads easily,72,273,72 | 273,f,la,facilités,regular -s
3627,répercussion,none,nf,repercussion,repercussion,* le transport a des répercussions sur tous les aspects de notre vie -- transportation impacts on all aspects of life,le transport a des répercussions sur tous les aspects de notre vie,12,transportation impacts on all aspects of life,57,469+s,57 | 469+s,f,la,répercussions,regular -s
3628,oncle,Family,nm,uncle,uncle,* je vis avec mon oncle et ma tante -- I live with my uncle and my aunt,je vis avec mon oncle et ma tante,8,I live with my uncle and my aunt,59,451-n,59 | 451-n,m,l’,oncles,regular -s
3629,viol,none,nm,rape,rape,* je vais crier au viol -- I'm going to cry rape,je vais crier au viol,5,I'm going to cry rape,74,248,74 | 248,m,le,viols,regular -s
3630,culte,none,nm,"worship, cult",worship；cult,* le culte des anciens dieux a été réinstauré -- the worship of ancient gods was reinstated,le culte des anciens dieux a été réinstauré,8,the worship of ancient gods was reinstated,71,284,71 | 284,m,le,cultes,regular -s
3631,gosse,none,"nm,nf",kid,孩子；可作阳性或阴性,"* nous, on était gosses, on savait pas -- we were just kids, we didn't know","nous, on était gosses, on savait pas",7,"we were just kids, we didn't know",60,432-n +s,60 | 432-n +s,both,le/la,gosses,regular -s
3632,équipage,none,nm,"crew, gear",crew；gear,* les membres d'équipage ont retiré la femme de l'eau -- the crew members pulled the woman from the water,les membres d'équipage ont retiré la femme de l'eau,9,the crew members pulled the woman from the water,67,339,67 | 339,m,l’,équipages,regular -s
3634,canon,none,nm,"gun, cannon",枪；cannon,* ils nous ont attaqués au canon à eau et au gaz lacrymogène -- they attacked us with water cannons and tear gas,ils nous ont attaqués au canon à eau et au gaz lacrymogène,12,they attacked us with water cannons and tear gas,70,296,70 | 296,m,le,canons,regular -s
3636,apprentissage,none,nm,"learning, apprenticeship",learning；apprenticeship,* chaque poste possède un plan d'apprentissage -- each job has a training plan,chaque poste possède un plan d'apprentissage,6,each job has a training plan,61,416,61 | 416,m,l’,apprentissages,regular -s
3638,chaussure,Clothing,nf,"shoe, sneaker",鞋；sneaker,* il faut enlever vos chaussures -- you must remove your shoes,il faut enlever vos chaussures,5,you must remove your shoes,65,357,65 | 357,f,la,chaussures,regular -s
3641,pâte,Food,nf,"paste, dough, pasta",paste；dough；pasta,* ils mangent du riz et des pâtes tous les jours -- they eat rice and noodles every day,ils mangent du riz et des pâtes tous les jours,10,they eat rice and noodles every day,83,157,83 | 157,f,la,pâtes,regular -s
3642,cohésion,none,nf,cohesion,cohesion,"* tant que cette situation durera, la cohésion ne sera jamais atteinte -- as long as this situation lasts, unity will never be achieved","tant que cette situation durera, la cohésion ne sera jamais atteinte",11,"as long as this situation lasts, unity will never be achieved",52,555+s,52 | 555+s,f,la,cohésions,regular -s
3643,ruine,none,nf,"ruin, ruins",ruin；ruins,* la maison était en ruine -- the house was in ruins,la maison était en ruine,5,the house was in ruins,64,375+l -s,64 | 375+l -s,f,la,ruines,regular -s
3645,rassemblement,none,nm,"gathering, collecting, assembling",gathering；collecting；assembling,* rassemblement au gymnase pour une annonce spêciale -- there's an assembly in the gymnasium for a special annoucement,rassemblement au gymnase pour une annonce spêciale,7,there's an assembly in the gymnasium for a special annoucement,67,335,67 | 335,m,le,rassemblements,regular -s
3646,malentendu,none,nm,misunderstanding,misunderstanding,* ce n'est qu'un malentendu ridicule -- it's nothing but a ridiculous misunderstanding,ce n'est qu'un malentendu ridicule,5,it's nothing but a ridiculous misunderstanding,64,369+l,64 | 369+l,m,le,malentendus,regular -s
3648,pot,none,nm,"jar, pot",jar；pot,"* j'ai arrêté de vendre du pot puis de la coke -- I stopped selling pot, then coke",j'ai arrêté de vendre du pot puis de la coke,10,"I stopped selling pot, then coke",67,337,67 | 337,m,le,pots,regular -s
3649,règne,none,nm,reign,reign,"* en France, c'est le règne du politiquement correct -- in France, it's the reign of political correctness","en France, c'est le règne du politiquement correct",8,"in France, it's the reign of political correctness",75,243,75 | 243,m,le,règnes,regular -s
3650,impulsion,none,nf,"impulse, pulse",impulse；pulse,* il y avait une impulsion qui nous poussait -- there was an impulse that pushed us,il y avait une impulsion qui nous poussait,8,there was an impulse that pushed us,60,426+n -s,60 | 426+n -s,f,l’,impulsions,regular -s
3653,fossé,none,nm,ditch,ditch,* la forêt se terminait par un fossé -- the forest ended at a ditch,la forêt se terminait par un fossé,7,the forest ended at a ditch,78,200,78 | 200,m,le,fossés,regular -s
3654,dépens,none,nm(pl),expense,支出,* la Russie a affirmé ses ambitions aux dépens de l'Italie -- Russia affirmed its ambitions at Italy's expense,la Russie a affirmé ses ambitions aux dépens de l'Italie,10,Russia affirmed its ambitions at Italy's expense,83,157,83 | 157,m,les,dépens,plural-only
3659,interruption,none,nf,"interruption, break",interruption；休息；断裂,"* elle parlait sans interruption, d'un air raisonnable -- she spoke uninterrupted, quite reasonably","elle parlait sans interruption, d'un air raisonnable",7,"she spoke uninterrupted, quite reasonably",60,428+n,60 | 428+n,f,l’,interruptions,regular -s
3661,patrie,none,nf,"homeland, home country",homeland；家国家；乡村,* ils ont parlé de protection de la patrie -- they talked about protecting the homeland,ils ont parlé de protection de la patrie,8,they talked about protecting the homeland,67,333+l,67 | 333+l,f,la,patries,regular -s
3662,prélèvement,none,nm,"imposition, levying, withdrawal, removal, deduction",imposition；征收；撤回；取款；removal；扣除,"* un prélèvement est, en réalité, une taxe -- a deduction is, in fact, a tax","un prélèvement est, en réalité, une taxe",7,"a deduction is, in fact, a tax",64,369,64 | 369,m,le,prélèvements,regular -s
3663,ex,none,nmi,ex,ex；可作阳性或阴性,* mon ex serait ravie que je vous parle -- my ex will be thrilled that I'm speaking to you,mon ex serait ravie que je vous parle,8,my ex will be thrilled that I'm speaking to you,51,565+n -s,51 | 565+n -s,both,l’,ex,unchanged ending s/x/z
3664,studio,none,nm,"studio, studio apartment",工作室；单间公寓,* mon bureau était en face du studio -- my office is across from the studio,mon bureau était en face du studio,7,my office is across from the studio,64,366,64 | 366,m,le,studios,regular -s
3665,intégrité,none,nf,integrity,integrity,* lui au moins a gardé son intégrité -- at least he kept his integrity,lui au moins a gardé son intégrité,7,at least he kept his integrity,68,313,68 | 313,f,l’,intégrités,regular -s
3668,tribu,none,nf,tribe,tribe,"* nous sommes une tribu, une communauté -- we're a tribe, a community","nous sommes une tribu, une communauté",6,"we're a tribe, a community",76,222,76 | 222,f,la,tribus,regular -s
3669,globe,none,nm,globe,globe,* ils viennent de toutes les régions du globe -- they come from all parts of the globe,ils viennent de toutes les régions du globe,8,they come from all parts of the globe,83,155,83 | 155,m,le,globes,regular -s
3673,quinzaine,none,nf,"about fifteen, two weeks",关于十五；二；两个weeks,"* dans moins d'une quinzaine, vous serez un homme libre -- in less than two weeks, you'll be a free man","dans moins d'une quinzaine, vous serez un homme libre",9,"in less than two weeks, you'll be a free man",69,304,69 | 304,f,la,quinzaines,regular -s
3675,impatience,none,nf,impatience,不耐烦,* nous vous attendons avec impatience -- we're waiting impatiently for you,nous vous attendons avec impatience,5,we're waiting impatiently for you,70,298+l,70 | 298+l,f,l’,impatiences,regular -s
3676,logiciel,none,nm,"software, program, application",软件；项目；节目；程序；申请；应用,* il vous faudra peut-être réinstaller votre logiciel -- you might have to reinstall your software,il vous faudra peut-être réinstaller votre logiciel,7,you might have to reinstall your software,59,440-l,59 | 440-l,m,le,logiciels,regular -s
3679,préjugé,none,nm,"prejudice, bias",prejudice；偏见,* il est moins facile de désintégrer un préjugé qu'un atome -- it's harder to smash a prejudice than an atom,il est moins facile de désintégrer un préjugé qu'un atome,10,it's harder to smash a prejudice than an atom,77,216,77 | 216,m,le,préjugés,regular -s
3681,renvoi,none,nm,"dismissal, expulsion, suspension, cross-reference",解雇；驳回；驱逐；暂停；悬挂；交叉引用,* il allait demander ton renvoi de la police -- he was going to seek your suspension from the police force,il allait demander ton renvoi de la police,8,he was going to seek your suspension from the police force,58,455-l,58 | 455-l,m,le,renvois,regular -s
3682,charme,Nouns – differences across registers,nm,charm,charm,* la liberté est une espèce de charme -- liberty is a kind of charm,la liberté est une espèce de charme,7,liberty is a kind of charm,59,438+l,59 | 438+l,m,le,charmes,regular -s
3683,atout,none,nm,"trump, asset",trump；资产,* l'Oscar est un atout commercial de calibre mondial -- the Oscar is a worldwide commercial asset,l'Oscar est un atout commercial de calibre mondial,8,the Oscar is a worldwide commercial asset,75,240,75 | 240,m,l’,atouts,regular -s
3685,nord-ouest,none,nmi,north-west,北方西方,* un tremblement de terre secoue le nordouest de la Turquie -- an earthquake shakes northwestern Turkey,un tremblement de terre secoue le nordouest de la Turquie,10,an earthquake shakes northwestern Turkey,59,439+n,59 | 439+n,m,le,nord-ouests,compound regular
3686,affaiblissement,Nouns – differences across registers,nm,weakening,weakening,* l'euro a profité de l'affaiblissement du dollar -- the euro has profited from the weakened dollar,l'euro a profité de l'affaiblissement du dollar,7,the euro has profited from the weakened dollar,43,702-l +n -s,43 | 702-l +n -s,m,l’,affaiblissements,regular -s
3689,cauchemar,none,nm,"nightmare, bad dream",nightmare；坏梦,* toute cette affaire est un vrai cauchemar -- this whole affair is a real nightmare,toute cette affaire est un vrai cauchemar,7,this whole affair is a real nightmare,69,301,69 | 301,m,le,cauchemars,regular -s
3691,venue,Adjectives – differences across registers,nf,coming,coming,* une grande nouveauté récente est la venue des nouveaux dépanneurs -- a big recent trend is the arrival of new convenience stores,une grande nouveauté récente est la venue des nouveaux dépanneurs,10,a big recent trend is the arrival of new convenience stores,78,205,78 | 205,f,la,venues,regular -s
3692,ballon,Sports,nm,ball,球,* l'usage de tout autre ballon est strictement interdit -- use of any other ball is strictly forbidden,l'usage de tout autre ballon est strictement interdit,8,use of any other ball is strictly forbidden,67,326,67 | 326,m,le,ballons,regular -s
3694,affrontement,none,nm,"clash, confrontation",冲突；对抗,* il y a eu des affrontements dans les rues -- there were confrontations in the streets,il y a eu des affrontements dans les rues,9,there were confrontations in the streets,55,493+n,55 | 493+n,m,l’,affrontements,regular -s
3698,décor,none,nm,"scenery, décor, set",布景；景色；装饰；布景；一套；集合,* on a déjà changé le décor en milieu d'année -- we already changed the decor mid-year,on a déjà changé le décor en milieu d'année,9,we already changed the decor mid-year,66,341,66 | 341,m,le,décors,regular -s
3699,compassion,none,nf,compassion,compassion,* nous avons toujours réagi avec compassion -- we have always reacted with compassion,nous avons toujours réagi avec compassion,6,we have always reacted with compassion,67,325-n +s,67 | 325-n +s,f,la,compassions,regular -s
3700,couronne,none,nf,"crown, wreath",crown；wreath,* aucune couronne ne tient sur aucune tête -- crowns don't stay on anybody's head,aucune couronne ne tient sur aucune tête,7,crowns don't stay on anybody's head,67,326-s,67 | 326-s,f,la,couronnes,regular -s
3701,descente,none,nf,"descent, raid, downward slope",下降；下坡；突袭；下坡,* le PCF poursuit sa descente aux enfers -- the French Communist Party continues its descent into hell,le PCF poursuit sa descente aux enfers,7,the French Communist Party continues its descent into hell,65,356+n -s,65 | 356+n -s,f,la,descentes,regular -s
3703,trentaine,none,nf,about thirty,关于thirty,* je suis contente d'arriver à la trentaine -- I'm happy to have reached thirty years old,je suis contente d'arriver à la trentaine,7,I'm happy to have reached thirty years old,68,317,68 | 317,f,la,trentaines,regular -s
3704,détresse,none,nf,distress,痛苦；困境,* nous répondons à votre signal de détresse -- we are responding to your distress signal,nous répondons à votre signal de détresse,7,we are responding to your distress signal,80,180,80 | 180,f,la,détresses,regular -s
3705,escalier,Nouns – differences across registers,nm,"stairs, staircase",stairs；staircase,* il montait et descendait l'escalier -- he climbed up and down the stairs,il montait et descendait l'escalier,5,he climbed up and down the stairs,57,462+l -n -s,57 | 462+l -n -s,m,l’,escaliers,regular -s
3706,barrage,none,nm,"barrier, obstruction, dam, roadblock",障碍；屏障；obstruction；dam；roadblock,* de nombreux barrages ont été érigés par la police -- many barricades were erected by the police,de nombreux barrages ont été érigés par la police,9,many barricades were erected by the police,64,360,64 | 360,m,le,barrages,regular -s
3707,néant,none,nm,nothingness,nothingness,* vous réduisez ma vie à néant -- you're reducing my life to oblivion,vous réduisez ma vie à néant,6,you're reducing my life to oblivion,75,237,75 | 237,m,le,néants,regular -s
3708,support,none,nm,"support, stand",支持；stand,* reste là. c'est un support moral -- stay there. it's a moral support,reste là. c'est un support moral,6,stay there. it's a moral support,55,489+n -s,55 | 489+n -s,m,le,supports,regular -s
3709,effondrement,none,nm,"collapse, caving-in, falling-in, breaking-down",倒塌；崩溃；caving在；falling在；崩溃；分解,* on va assister à l'effondrement de l'histoire de la finance -- we'll witness a collapse of financial history,on va assister à l'effondrement de l'histoire de la finance,10,we'll witness a collapse of financial history,68,309,68 | 309,m,l’,effondrements,regular -s
3715,espérance,none,nf,hope,希望,* je pars donc dans l'espérance de vous revoir -- so I'm leaving in the hopes of seeing you again,je pars donc dans l'espérance de vous revoir,8,so I'm leaving in the hopes of seeing you again,71,282,71 | 282,f,l’,espérances,regular -s
3716,synthèse,none,nf,"summary, synthesis",总结；synthesis,* il s'agit d'une synthèse fondée sur les connaissances -- it's a synthesis based on knowledge,il s'agit d'une synthèse fondée sur les connaissances,8,it's a synthesis based on knowledge,61,402+n -s,61 | 402+n -s,f,la,synthèses,regular -s
3717,conjoncture,none,nf,"situation, climate",情况；气候,* la conjoncture économique n'est plus la même -- the economic climate is not the same,la conjoncture économique n'est plus la même,7,the economic climate is not the same,54,496+n -s,54 | 496+n -s,f,la,conjonctures,regular -s
3719,baie,Natural features and plants,nf,bay; berry,bay；berry,* la baie immense de Naples s'éployait sans fin -- the immense bay of Naples extended endlessly,la baie immense de Naples s'éployait sans fin,8,the immense bay of Naples extended endlessly,81,165,81 | 165,f,la,baies,regular -s
3720,récompense,none,nf,"reward, award",reward；award,* ton courage mérite récompense -- your courage should be rewarded,ton courage mérite récompense,4,your courage should be rewarded,74,248,74 | 248,f,la,récompenses,regular -s
3721,étendue,none,nf,"area, expanse, duration, extent, range",区域；面积；expanse；持续时间；程度；范围；范围,* il fut surpris de l'étendue de son savoir -- he was surprised at the extent of her knowledge,il fut surpris de l'étendue de son savoir,8,he was surprised at the extent of her knowledge,70,284,70 | 284,f,l’,étendues,regular -s
3723,carnet,none,nm,"notebook, notepad",笔记本；notepad,* j'inscrivais les rendez-vous sur mon carnet -- I wrote the meetings in my notebook,j'inscrivais les rendez-vous sur mon carnet,6,I wrote the meetings in my notebook,75,235,75 | 235,m,le,carnets,regular -s
3724,banc,Natural features and plants,nm,"bench, workbench, pew",长凳；法官席；workbench；pew,* il alla s'asseoir sur le banc -- he went to sit on the bench,il alla s'asseoir sur le banc,6,he went to sit on the bench,63,368+l,63 | 368+l,m,le,bancs,regular -s
3726,assise,none,nf,"basis, foundation",基础；基础；基金会,* l'équité est l'une des assises fondamentales -- equity is one of the fundamental bases,l'équité est l'une des assises fondamentales,6,equity is one of the fundamental bases,71,277,71 | 277,f,l’,assises,regular -s
3729,architecte,none,"nm,nf",architect,architect；可作阳性或阴性,* c'est un architecte merveilleux -- he's a marvelous architect,c'est un architecte merveilleux,4,he's a marvelous architect,82,155,82 | 155,both,l’,architectes,regular -s
3731,vedette,none,nf,"star, patrol boat",星星；明星；patrol船,"* des tas de vedettes viennent ici, vous savez -- lots of movie stars come here, you know","des tas de vedettes viennent ici, vous savez",8,"lots of movie stars come here, you know",65,341,65 | 341,f,la,vedettes,regular -s
3733,séminaire,none,nm,"seminar, seminary",seminar；seminary,* je vais vous dire. ces séminaires m'excitent à mort -- I'll tell you. these seminars bore me to death,je vais vous dire. ces séminaires m'excitent à mort,9,I'll tell you. these seminars bore me to death,70,288,70 | 288,m,le,séminaires,regular -s
3736,assaut,none,nm,"assault, attack, bout",assault；攻击；bout,* vous mènerez la 1ère vague d'assaut -- you will lead the first wave of attack,vous mènerez la 1ère vague d'assaut,6,you will lead the first wave of attack,70,290,70 | 290,m,l’,assauts,regular -s
3737,couteau,none,nm,knife,knife,* pourquoi t'achètes des couteaux? -- why are you buying knives?,pourquoi t'achètes des couteaux?,4,why are you buying knives?,65,340,65 | 340,m,le,couteaux,regular -x
3740,propagation,none,nf,"propagation, spreading",propagation；传播；扩散,* vous vous acheminez vers une propagation de votre théorie? -- you're making progress towards spreading your theory?,vous vous acheminez vers une propagation de votre théorie?,9,you're making progress towards spreading your theory?,54,497+n -s,54 | 497+n -s,f,la,propagations,regular -s
3745,arbitre,none,"nm,nf","referee, arbitrer, arbitrator",referee；arbitrer；arbitrator；可作阳性或阴性,* c'est un bon arbitre. il arbitre bien -- he's a good arbitrator. he judges well,c'est un bon arbitre. il arbitre bien,7,he's a good arbitrator. he judges well,74,238,74 | 238,both,l’,arbitres,regular -s
3746,manteau,Clothing,nm,"coat, overcoat",外套；涂层；overcoat,* j'aurais dû enlever mon manteau et le jeter par la fenêtre -- I should have removed my coat and thrown it out the window,j'aurais dû enlever mon manteau et le jeter par la fenêtre,11,I should have removed my coat and thrown it out the window,58,434+l -s,58 | 434+l -s,m,le,manteaux,regular -x
3747,implication,none,nf,implication,implication,* ceci peut avoir d'énormes implications -- this could have enormous implications,ceci peut avoir d'énormes implications,5,this could have enormous implications,67,325,67 | 325,f,l’,implications,regular -s
3748,grand-père,Nouns – differences across registers,nm,grandfather,grandfather,* c'est grand-père qui me l'a fait comprendre -- Grandfather's the one who helped me understand that,c'est grand-père qui me l'a fait comprendre,7,Grandfather's the one who helped me understand that,61,396+l -n,61 | 396+l -n,m,le,grands-pères,compound regular
3749,reflet,none,nm,"reflection, glint, highlight",反思；倒影；glint；highlight,* mes livres sont le reflet de mes propres expériences -- my books reflect my own experiences,mes livres sont le reflet de mes propres expériences,9,my books reflect my own experiences,64,361,64 | 361,m,le,reflets,regular -s
3750,requête,none,nf,"request, petition",请求；申请书；请愿书,* la requête iranienne bloque les négociations -- the Iranian request has stalled negotiations,la requête iranienne bloque les négociations,6,the Iranian request has stalled negotiations,77,209,77 | 209,f,la,requêtes,regular -s
3752,rideau,none,nm,curtain,curtain,"* «ferme les rideaux», dis-je -- ""close the curtains"", I said","«ferme les rideaux», dis-je",4,"""close the curtains"", I said",61,398+l,61 | 398+l,m,le,rideaux,regular -x
3754,manipulation,none,nf,"handling, manipulation",handling；manipulation,* la manipulation génétique n'est pas une bonne chose -- genetic manipulation isn't a good thing,la manipulation génétique n'est pas une bonne chose,8,genetic manipulation isn't a good thing,71,267,71 | 267,f,la,manipulations,regular -s
3756,assiette,none,nf,"plate, dish, bowl",盘子；盘子；菜肴；碗,* je prendrai l'assiette de crudités -- I will take the veggie plate,je prendrai l'assiette de crudités,5,I will take the veggie plate,73,249,73 | 249,f,l’,assiettes,regular -s
3760,écu,none,nm,ecu,ecu,* plus de 100 millions d'écus seront gaspillés -- over 100 million ecus will be wasted,plus de 100 millions d'écus seront gaspillés,7,over 100 million ecus will be wasted,48,585,48 | 585,m,l’,écus,regular -s
3762,expédition,none,nf,"dispatch, shipping, shipment, expedition",dispatch；运输；发货；发货；货物；expedition,* je n'ai jamais regretté une seule expédition -- I never regretted a single expedition,je n'ai jamais regretté une seule expédition,7,I never regretted a single expedition,81,164,81 | 164,f,l’,expéditions,regular -s
3765,chant,none,nm,song,歌曲,* nous allons prendre des cours de chant à domicile -- we're going to take singing lessons at home,nous allons prendre des cours de chant à domicile,9,we're going to take singing lessons at home,66,328,66 | 328,m,le,chants,regular -s
3766,diplomatie,none,nf,diplomacy,diplomacy,* il y faut toute une diplomatie et une patience infinie -- there we need true diplomacy and infinite patience,il y faut toute une diplomatie et une patience infinie,10,there we need true diplomacy and infinite patience,56,455,56 | 455,f,la,diplomaties,regular -s
3767,lieutenant,none,nm,lieutenant,lieutenant,"* la guerre est finie, mon lieutenant -- the war is over, Lieutenant","la guerre est finie, mon lieutenant",6,"the war is over, Lieutenant",62,372,62 | 372,m,le,lieutenants,regular -s
3773,sud-ouest,none,nmi,south-west,南方西方,* quelque chose approche en provenance du sud-ouest -- something is coming from the south- west,quelque chose approche en provenance du sud-ouest,7,something is coming from the south- west,60,397,60 | 397,m,le,sud-ouests,compound regular
3774,envergure,none,nf,"wingspan, breadth, scope",wingspan；宽度；范围,* quel projet d'envergure se fait instantanément? -- what large-scale project happens in an instant?,quel projet d'envergure se fait instantanément?,6,what large-scale project happens in an instant?,79,188,79 | 188,f,l’,envergures,regular -s
3775,touche,none,nf,"button, key, touch, touchline",按钮；钥匙；关键；触觉；touchline,* elle appuie sur une touche. allo? -- she pushes a button. hello?,elle appuie sur une touche. allo?,6,she pushes a button. hello?,75,221,75 | 221,f,la,touches,regular -s
3778,acheminement,Nouns – differences across registers,nm,"routing, shipment",routing；发货；货物,* il aurait organisé l'acheminement des explosifs -- he allegedly organized the shipment of explosives,il aurait organisé l'acheminement des explosifs,6,he allegedly organized the shipment of explosives,41,694-l +n -s,41 | 694-l +n -s,m,l’,acheminements,regular -s
3780,hôte,none,nm,"host, guest",主人；主持人；客人,* je sais accueillir mes hôtes -- I know how to welcome my guests,je sais accueillir mes hôtes,5,I know how to welcome my guests,75,224,75 | 224,m,l’,hôtes,regular -s
3782,confirmation,none,nf,confirmation,confirmation,* les syndicats veulent une confirmation écrite -- the unions want written confirmation,les syndicats veulent une confirmation écrite,6,the unions want written confirmation,64,348+n,64 | 348+n,f,la,confirmations,regular -s
3783,tapis,none,nm(pl),"carpet, mat, covering",carpet；mat；covering,* il faut les accueillir avec le tapis rouge -- they should be given a red-carpet welcome,il faut les accueillir avec le tapis rouge,8,they should be given a red-carpet welcome,74,236,74 | 236,m,le,tapis,unchanged ending s/x/z
3784,corde,none,nf,"rope, chord, string",绳子；chord；字符串；线,* je l'ai étranglé. avec une corde -- I strangled him. with a rope,je l'ai étranglé. avec une corde,6,I strangled him. with a rope,66,326,66 | 326,f,la,cordes,regular -s
